n,r,m
euro_area,benefited_from,positive_vaccine_news
euro_area,fiscal_backstop,European_Stability_Mechanism
euro_area,expected_to_benefit_from,green_transition
euro_area,expected_to_benefit_from,energy_transition
euro_area,has,current_account_surplus
euro_area,has_trade_deficit_with,United_States
euro_area,has_trade_deficit_with,offshore_centres
euro_area,shaped_by,reopening_of_the_economy
euro_area,shaped_by,global_supply_disruptions
euro_area,shaped_by,Russias_war_in_Ukraine
euro_area,totals_of_OOHPIs_published_since,October_2021
euro_area,comprise_of,19_euro_area_countries
euro_area,may_be_affected_via,world_market_prices
euro_area,may_be_affected_via,direct_supplies
euro_area,had_growth_in,fourth_quarter_of_2019
euro_area,imports_affected_by,fertilisers
euro_area,imports_affected_by,grains
euro_area,imports_affected_by,oil_seeds
euro_area,facing,economic_contraction
euro_area,facing,supply_shock
euro_area,reached,pre_pandemic_level
euro_area_equity_prices,rose_due_to,bn54
equity_prices_increase_trend,started_in,early_2019
euro_area_financial_corporations,increase_in_equity_prices,bn55
bn55,during,review_period
bn55,increase_percentage,0_point_2percent
0_point_2percent,compared_to,baseline_levels_of_GDP
euro_area_non_financial_corporations,increase_in_equity_prices,bn56
bn56,during,review_period
bn56,increase_percentage,3_point_3percent
bn57,partly_caused_by,equity_risk_premium_reduction
bn57,supported_positive_development_of,euro_area_non_financial_corporations
equity_risk_premium_reduction,may_partly_reflect,global_trade_tensions_relaxation
equity_risk_premium_reduction,may_partly_reflect,Brexit_near_term_risks_relaxation
EONIA_average,has_average_during,bn58
bn58,average_value,46_basis_points
bn58,associated_with_period,review_period
EuroSTR_average,has_average_during,bn59
bn59,average_value,55_basis_points
bn59,associated_with_period,review_period
excess_liquidity_decrease,decrease_amount,Euro51_billion
excess_liquidity_after_decrease,amount_after_decrease,Euro1740_billion
decline_in_excess_liquidity_cause,caused_by,TLTRO_II
decline_in_excess_liquidity_additional_cause,additional_contribution_to,liquidity_absorbing_autonomous_factors
EONIA_forward_curve,shifted_during,review_period
deposit_facility_rate,expectation_of_change,market_expectations
2022,has_growth_rate,4_point_2percent
2022,has_rate,expected_global_growth_rates_for_2022
2022,has_inflation_rate,1_point_5percent
2022,has,upward_revision
2022,above_current_level,10_basis_points
2022,amount,4_point_3percent
2022,amount,4_point_2percent
2022,survey_status,not_surveyed_in_previous_round
2022,time_period_of,broadly_neutral
2022,effect_on,budget_balance
2022,inflation_rate,1_point_6percent
2022,has_forecast_for,HICP_inflation_excluding_energy_and_food
2022,has_inflation_forecast,1_point_4percent
2022,has_expected,percentage_increase
2022,projection_entity,1_point_4percent
2022,raising_rates_expected,March_2022
2022,growth_rate_has_status,unchanged
2022,has_inflation_prediction,1_point_2percent
2022,time_of_historically_low_levels_for_gas_supply,gas_supply
2022,has_projected_growth_rate_of,4_point_0percent
2022,timeframe_for_strong_sequential_increases_in,HICP_data
2022,will_benefit_from,improving_interest_growth_differentials
2022,revised_upwards,0_point_3_percentage_points
2022,has_upward_revision_compared_to,March_2020_projections
2022,is_projected_to_increase_by,3_point_9percent
2022,rate_of_increase,3_point_9percent
2022,revision_by,2_point_3_percentage_points
2022,will_see_decline_in,primary_deficits
2022,wage_growth_level,3percent
2022,has_increase_by,17_point_3_percentage_points
2022,fiscal_action,indirect_taxes
2022,adverse_shocks,global_supply_bottlenecks
2022,adverse_shocks,energy_crisis
2022,had_retrenchment_of,equity_securities
2022,uncertainty_by,Russias_invasion_of_Ukraine
2022,has_expansion_percentage,5_point_2percent
curve,reflects,negative_interest_rates
curve,level_by_end_of_year,2022
curve,remains_below_zero_until_year,2025
horizons,corresponding_to,2025
2025,growth_rate,3_point_1percent
2025,compared_to,2024
2025,increase_amount,3_point_4percent
2025,partly_offset_by,lower_uncertainty
2025,partly_offset_by,high_real_disposable_income
2025,forecasted_growth_rate,1_point_6percent
2025,has_GDP_growth_rate,1_point_6percent
2025,growth_forecast_revised_by,0_point_2_percentage_points
2025,reduced_growth_projection,0_point_2_percentage_points
2025,expected_growth_rate,3_point_3percent
2025,growth_unaffected_by,tighter_financing_conditions
negative_interest_rates,expectation_concerning,deposit_facility_rate
bn61,context_trade_weighted,trade_weighted_terms
bn61,review_period_in,foreign_exchange_markets
nominal_effective_exchange_rate,measured_against,euro_area_trading_partners
euro_area_trading_partners,number_of_currencies,38
depreciation,associated_with,euro
depreciation,explains,capital_stock_developments
0_point_9percent,by_time,2019
Chinese_renminbi,depreciation_percentage,2_point_4percent
investor_sentiment,improved_sentiment_due_to,trade_tensions
trade_tensions,between,China
trade_tensions,between,United_States
Swiss_franc,depreciation_percentage,1_point_7percent
Japanese_yen,strengthening_percentage,0_point_8percent
0_point_8percent,within,two_years
Euro_area_real_GDP_growth_rate_Q3_2019,has_value,bn63
bn63,growth_value,0_point_3percent
0_point_3percent,in,first_quarter_of_2021
0_point_3percent,in,final_quarter_of_last_year
0_point_3percent,in,fourth_quarter_of_2022
0_point_3percent,compared_to,third_quarter_of_2021
0_point_3percent,compared_to,second_quarter_of_2021
output_in_euro_area_Q3_2019,changed_by,bn64
bn64,change_value,0_point_3percent_quarter_on_quarter
GDP_growth_rate_Q2_2019,has_value,bn65
bn65,growth_value,0_point_2percent
domestic_demand_contribution_Q3_2019,contributes_to,Euro_area_real_GDP_growth_rate_Q3_2019
domestic_demand_contribution_Q3_2019,contribution_type,negative
inventory_changes_contribution_Q3_2019,contributes_to,Euro_area_real_GDP_growth_rate_Q3_2019
inventory_changes_contribution_Q3_2019,contribution_type,small_negative
trade_contribution_Q3_2019,contributes_to,Euro_area_real_GDP_growth_rate_Q3_2019
trade_contribution_Q3_2019,contribution_type,positive
volatility_effect_Q3_2019,impacts,Euro_area_real_GDP_growth_rate_Q3_2019
volatility_effect_Q3_2019,impact_type,affected_by_volatility
economic_indicators_Q4_2019,suggests,positive_moderate_growth
employment_increase,has_increase_for_period,bn66
employment_increase,compared_to_previous_period,bn67
bn66,located_in,Euro_area
bn66,in_period,third_quarter_2019
bn66,increase_value,0_point_1percent
0_point_1percent,occurred_in,fourth_quarter_of_2019
0_point_1percent,source,Eurostat
bn67,previous_period,second_quarter
bn67,previous_increase_value,0_point_2percent
employment_growth_trend,trend_from_timeframe,mid_2013
employment_growth_trend,consecutive_periods,25_consecutive_quarters
increase_in_number_of_people_employed,increase_from_timeframe,mid_2013
hourly_productivity_increase,increase_for_period,bn68
bn68,in_period,third_quarter_2019
bn68,increase_value,0_point_1percent
unemployment_rate,rate_value,7_point_5percent
unemployment_rate,rate_in_time,November_2019
unemployment_rate,compared_to_previous_time,bn69
bn69,previous_time,June_2019
employment_growth,described_as,positive_moderating
employment_growth,signalled_by,latest_survey_results
recent_data_and_survey_indicators,predict,employment_growth
short_term_survey_indicators,had_level,high_levels
short_term_survey_indicators,changed_since,2018
short_term_survey_indicators,point_to,continued_employment_growth
2018,Rising_situation,FDI_income
Private_consumption,driven_by,drop_in_spending_on_goods
Private_consumption,increased_by,bn70
Private_consumption,saw_a_marked_decline,Domestic_demand
Private_consumption,contracted_by,0_point_3percent
Private_consumption,contracted_because_of,lingering_uncertainty
Private_consumption,contracted_because_of,elevated_inflation
Private_consumption,contracted_because_of,drop_in_spending_on_goods
Private_consumption,contracted_because_of,tendency_to_save
bn70,in_time_period,third_quarter_of_2019
bn70,value_of_increase,0_point_5percent
Household_real_disposable_income,unaffected_by,recent_economic_slowdown
Household_real_disposable_income,decline_caused_by,elevated_inflation
Household_real_disposable_income,declined,fourth_quarter_of_2022
Household_real_disposable_income,declined_despite,robust_labour_market_dynamics
real_gross_disposable_income,had_annual_growth_change,bn71
bn71,to_value,2_point_3percent
bn71,from_value,2_point_2percent
bn71,to_time_period,third_quarter
bn71,from_time_period,second_quarter
second_quarter,will_be,contraction
second_quarter,expected_to_see,investment
second_quarter,expected_to_see,curtailed_consumption
third_quarter,drove_the_growth_of,strong_growth
third_quarter,had_rate,2_point_1percent
2_point_3percent,since,fourth_quarter_of_2019
2_point_3percent,significance_as_level_in,Japan
2_point_3percent,if_excluding,VAT_hike_effects
2_point_3percent,related_to_highest_level,highest_level_since_1992
2_point_3percent,significance_for_timeframe_in,March
Employment_growth,supports,labour_income
labour_income,driven_by,employment
labour_income,support,household_income
labour_income,part_of,households_disposable_income
labour_income,will_support,household_income
Lower_direct_taxes,contribute_to,households_purchasing_power
social_security_contributions,contribute_to,households_purchasing_power
social_security_contributions,associated_with_cuts_in,France
social_security_contributions,associated_with_cuts_in,the_Netherlands
social_security_contributions,provides_liquidity_support_to,households
social_security_contributions,provides_liquidity_support_to,companies
fiscal_measures,supports,Europe
fiscal_measures,supports,unemployed
fiscal_measures,supports,vulnerable_groups
fiscal_measures,includes,liquidity_support_measures
fiscal_measures,includes,social_transfers
fiscal_measures,includes,discretionary_fiscal_stimulus_measures
fiscal_measures,includes,state_guarantees
fiscal_measures,in_countries,euro_area_countries
fiscal_measures,during,GFC
fiscal_measures,timeline,March_2020_ECB_staff_projection_horizon
fiscal_measures,affecting,households_purchasing_power
fiscal_measures,location,euro_area
fiscal_measures,supported,corporates
fiscal_measures,focuses_on,health_spending
fiscal_measures,implemented_in,2020
fiscal_measures,aimed_to_address,health_crisis
fiscal_measures,aim,household_purchasing_power
fiscal_measures,purpose,economic_impact
fiscal_measures,meant_to_counteract,output_losses
fiscal_measures,specified_in,DBPs
fiscal_measures,support_sectors_affected_by,lockdown_measures
fiscal_measures,taken_at,national_level
fiscal_measures,relate_to,governments
fiscal_measures,offset,inequality_gap
fiscal_measures,prevented,corporate_losses
fiscal_measures,is_categorized_under,fourth_category
fiscal_measures,address,consumer_price_inflation
fiscal_measures,falls_within_scope_of,Eurosystem_Versus_ECB_staff_projections
fiscal_measures,exacerbate,inflationary_pressures
fiscal_measures,including_level_of,EU_level
fiscal_measures,prevented_rise_in,non_performing_loans
fiscal_measures,to_reduce,greenhouse_gas_emissions
fiscal_measures,expected_role_in,2023
fiscal_measures,play_a_role_in,lowering_energy_prices
fiscal_measures,should_remain,temporary
fiscal_measures,should_remain,countercyclical
fiscal_measures,not_inconsistent_with,credible_medium_term_normalization
fiscal_measures,could_shield,economy
fiscal_measures,raised_concerns_around,efficiency
fiscal_measures,raised_concerns_around,economic_side_effects
fiscal_measures,favoured_over,lower_income_households
fiscal_measures,favoured,higher_earners
euro_area_countries,includes,six_economies
euro_area_countries,includes,13_economies
euro_area_countries,affected_by,crisis
euro_area_countries,associated_with,low_share_of_bond_finance
euro_area_countries,associated_with,high_share_of_bond_finance
euro_area_countries,accounted_for,first_instance_asylum_requests
euro_area_countries,reimposed,lockdown_measures
euro_area_countries,reduced,indirect_tax_rates
euro_area_countries,provided,fiscal_support
euro_area_countries,provided,loan_guarantee_envelopes
euro_area_countries,provided,sizeable_loan_guarantee_envelopes
euro_area_countries,vary_in_overburden_rate,homeownership_rate
euro_area_countries,implemented,fiscal_measures
euro_area_countries,extended_use_of,public_guarantee_schemes
euro_area_countries,extended_use_of,public_credit
euro_area_countries,build,fiscal_buffers
euro_area_countries,took_measures,immediate_tax_payments
euro_area_countries,induced_to_reduce,budget_deficits
euro_area_countries,ensured,liquidity_provision
euro_area_countries,had,positive_budget_balance
euro_area_countries,euro_area_countries,housing_markets
euro_area_countries,lacks,automatic_mechanism
euro_area_countries,inflation_data_shown_in,Chart_6
euro_area_countries,inflation_data_extend_back_to,2012
euro_area_countries,LocationOfIncrease,services_sector
euro_area_countries,LocationOfIncrease,construction_sector
euro_area_countries,has_asymmetries_against,United_States
euro_area_countries,can_be_classified_into,two_groups
euro_area_countries,implemented_in_response_to,COVID_19_shock
euro_area_countries,expected_to_face,economic_consequences
euro_area_countries,spend_abroad,2percent_and_4percent_of_GDP
